ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
MWI,34552,Men with no education,10.6,1,MW,Malawi,2004,MW2004DHS,ED_EDUC_M_NED,211204140,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMNED,,2004,DHS,3114,3085,,
MWI,34537,Men with primary education,62.3,1,MW,Malawi,2004,MW2004DHS,ED_EDUC_M_PRI,211204220,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMPRI,,2004,DHS,3114,3085,,
MWI,34536,Men with secondary or higher education,27.2,1,MW,Malawi,2004,MW2004DHS,ED_EDUC_M_SEH,211204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,2004,DHS,3114,3085,,
MWI,32085,Women who are literate,62.4,1,MW,Malawi,2004,MW2004DHS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2004,DHS,11698,11698,,
MWI,36524,Men who are literate,79.7,1,MW,Malawi,2004,MW2004DHS,ED_LITR_M_LIT,211234200,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRMLIT,,2004,DHS,3114,3085,,
MWI,339350,Women with no education,15.2,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_W_NED,211203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,2010,DHS,23020,23020,,
MWI,339355,Women with primary education,64.8,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_W_PRI,211203090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWPRI,,2010,DHS,23020,23020,,
MWI,339356,Women with secondary or higher education,20,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2010,DHS,23020,23020,,
MWI,485525,Men with no education,6.2,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_M_NED,211204140,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMNED,,2010,DHS,6818,6805,,
MWI,485532,Men with primary education,62.6,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_M_PRI,211204220,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMPRI,,2010,DHS,6818,6805,,
MWI,485528,Men with secondary or higher education,31.2,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_M_SEH,211204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,2010,DHS,6818,6805,,
MWI,412969,Women who are literate,67.6,1,MW,Malawi,2010,MW2010DHS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2010,DHS,23020,23020,,
MWI,294662,Men who are literate,81.3,1,MW,Malawi,2010,MW2010DHS,ED_LITR_M_LIT,211234200,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRMLIT,,2010,DHS,6818,6805,,
MWI,382811,Women with no education,18.2,1,MW,Malawi,2012,MW2012MIS,ED_EDUC_W_NED,211203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,2012,MIS,2906,2906,,
MWI,382808,Women with primary education,61.3,1,MW,Malawi,2012,MW2012MIS,ED_EDUC_W_PRI,211203090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWPRI,,2012,MIS,2906,2906,,
MWI,382809,Women with secondary or higher education,20.5,1,MW,Malawi,2012,MW2012MIS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2012,MIS,2906,2906,,
MWI,339725,Women who are literate,67.9,1,MW,Malawi,2012,MW2012MIS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2012,MIS,2906,2906,,
MWI,177359,Women with no education,14.4,1,MW,Malawi,2014,MW2014MIS,ED_EDUC_W_NED,211203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,2014,MIS,2897,2897,,
MWI,177377,Women with primary education,62.6,1,MW,Malawi,2014,MW2014MIS,ED_EDUC_W_PRI,211203090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWPRI,,2014,MIS,2897,2897,,
MWI,177378,Women with secondary or higher education,23,1,MW,Malawi,2014,MW2014MIS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2014,MIS,2897,2897,,
MWI,14244,Women who are literate,72.3,1,MW,Malawi,2014,MW2014MIS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2014,MIS,2897,2897,,
MWI,427929,Women with no education,12.1,1,MW,Malawi,2015,MW2015DHS,ED_EDUC_W_NED,211203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,2015-16,DHS,24562,24562,,
MWI,427936,Women with primary education,62.1,1,MW,Malawi,2015,MW2015DHS,ED_EDUC_W_PRI,211203090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWPRI,,2015-16,DHS,24562,24562,,
MWI,427937,Women with secondary or higher education,25.8,1,MW,Malawi,2015,MW2015DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2015-16,DHS,24562,24562,,
MWI,153669,Men with no education,5.3,1,MW,Malawi,2015,MW2015DHS,ED_EDUC_M_NED,211204140,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMNED,,2015-16,DHS,7128,7138,,
MWI,153675,Men with primary education,58.3,1,MW,Malawi,2015,MW2015DHS,ED_EDUC_M_PRI,211204220,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMPRI,,2015-16,DHS,7128,7138,,
MWI,153672,Men with secondary or higher education,36.5,1,MW,Malawi,2015,MW2015DHS,ED_EDUC_M_SEH,211204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,2015-16,DHS,7128,7138,,
MWI,311118,Women who are literate,72.1,1,MW,Malawi,2015,MW2015DHS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2015-16,DHS,24562,24562,,
MWI,417193,Men who are literate,82.9,1,MW,Malawi,2015,MW2015DHS,ED_LITR_M_LIT,211234200,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRMLIT,,2015-16,DHS,7128,7138,,
MWI,439818,Women with no education,13.6,1,MW,Malawi,2017,MW2017MIS,ED_EDUC_W_NED,211203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,2017,MIS,3860,3860,,
MWI,439824,Women with primary education,63.6,1,MW,Malawi,2017,MW2017MIS,ED_EDUC_W_PRI,211203090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWPRI,,2017,MIS,3860,3860,,
MWI,439825,Women with secondary or higher education,22.8,1,MW,Malawi,2017,MW2017MIS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2017,MIS,3860,3860,,
MWI,400920,Women who are literate,69.6,1,MW,Malawi,2017,MW2017MIS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2017,MIS,3860,3860,,
