ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
MWI,422825,Children underweight,23.6,1,MW,Malawi,1992,MW1992DHS,CN_NUTS_C_WA2,104236090,I,1000,0,Total,Total,0,,1,1,CNNUTSCWA2,,1992,DHS,3213,3174,,
MWI,88002,Median duration of exclusive breastfeeding,0.4,1,MW,Malawi,1992,MW1992DHS,CN_BFDR_C_MDE,104336020,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDE,,1992,DHS,,,,
MWI,436223,Women with secondary or higher education,4.4,1,MW,Malawi,1992,MW1992DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,1992,DHS,4849,4849,,
MWI,325917,Households with electricity,3.2,1,MW,Malawi,1992,MW1992DHS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,1992,DHS,5323,5323,,
MWI,88345,Total fertility rate 15-49,6.3,1,MW,Malawi,2000,MW2000DHS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2000,DHS,,,,
MWI,1087,Married women currently using any method of contraception,30.6,1,MW,Malawi,2000,MW2000DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,2000,DHS,9452,9361,,
MWI,1088,Married women currently using any modern method of contraception,26.1,1,MW,Malawi,2000,MW2000DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,2000,DHS,9452,9361,,
MWI,124837,Unmet need for family planning,29.9,1,MW,Malawi,2000,MW2000DHS,FP_NADM_W_UNT,32933030,I,1000,0,Total,Total,0,,1,1,FPNADMWUNT,,2000,DHS,9452,9361,,
MWI,442926,Demand for family planning satisfied by modern methods,43.1,1,MW,Malawi,2000,MW2000DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,2000,DHS,5727,5616,,
MWI,224520,Median age at first marriage [Women]: 25-49,17.8,1,MW,Malawi,2000,MW2000DHS,MA_AAFM_W_M2B,41633090,I,1000,0,Total,Total,0,,1,1,MAAAFMWM2B,,2000,DHS,,,,
MWI,224550,Median age at first sexual intercourse [Women]: 25-49,16.8,1,MW,Malawi,2000,MW2000DHS,SX_AAFS_W_M2B,51703090,I,1000,0,Total,Total,0,,1,1,SXAAFSWM2B,,2000,DHS,,,,
MWI,250464,Infant mortality rate,104,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2000,DHS,,,96,111
MWI,249706,Infant mortality rate,112,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2000,DHS,,,106,119
MWI,250777,Under-five mortality rate,189,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2000,DHS,,,179,198
MWI,21512,Under-five mortality rate,203,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2000,DHS,,,194,211
MWI,168380,Pregnancy-related mortality ratio,1123,0,MW,Malawi,2000,MW2000DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,2000,DHS,,,955,1292
MWI,276418,Place of delivery: Health facility,54.1,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2000,DHS,7758,7579,,
MWI,292898,Place of delivery: Health facility,55.3,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,2000,DHS,12201,11926,,
MWI,532622,Received all 8 basic vaccinations,70.1,1,MW,Malawi,2000,MW2000DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,2000,DHS,2238,2216,,
MWI,382045,Treatment of diarrhea: Either ORS or RHF,48.8,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2000,DHS,1610,1515,,
MWI,517969,Treatment of diarrhea: Either ORS or RHF,47.9,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2000,DHS,1859,1755,,
MWI,88128,Children stunted,54.6,1,MW,Malawi,2000,MW2000DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,2000,DHS,10005,9996,,
MWI,88124,Children wasted,6.6,1,MW,Malawi,2000,MW2000DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,2000,DHS,10005,9996,,
MWI,88131,Children underweight,20.3,1,MW,Malawi,2000,MW2000DHS,CN_NUTS_C_WA2,104236090,I,1000,0,Total,Total,0,,1,1,CNNUTSCWA2,,2000,DHS,10005,9996,,
MWI,88135,Median duration of exclusive breastfeeding,2,1,MW,Malawi,2000,MW2000DHS,CN_BFDR_C_MDE,104336020,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDE,,2000,DHS,,,,
MWI,264719,Women with secondary or higher education,11.1,1,MW,Malawi,2000,MW2000DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2000,DHS,13220,13220,,
MWI,14279,Women who are literate,56.5,1,MW,Malawi,2000,MW2000DHS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2000,DHS,13220,13220,,
MWI,284406,Households with electricity,4.8,1,MW,Malawi,2000,MW2000DHS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,2000,DHS,14213,14213,,
MWI,89455,Total fertility rate 15-49,6,1,MW,Malawi,2004,MW2004DHS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2004,DHS,,,,
MWI,402524,Married women currently using any method of contraception,32.5,1,MW,Malawi,2004,MW2004DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,2004,DHS,8312,8385,,
MWI,402525,Married women currently using any modern method of contraception,28.1,1,MW,Malawi,2004,MW2004DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,2004,DHS,8312,8385,,
MWI,449456,Unmet need for family planning,30.3,1,MW,Malawi,2004,MW2004DHS,FP_NADM_W_UNT,32933030,I,1000,0,Total,Total,0,,1,1,FPNADMWUNT,,2004,DHS,8312,8385,,
MWI,123678,Demand for family planning satisfied by modern methods,44.8,1,MW,Malawi,2004,MW2004DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,2004,DHS,5218,5189,,
MWI,225190,Median age at first marriage [Women]: 25-49,17.9,1,MW,Malawi,2004,MW2004DHS,MA_AAFM_W_M2B,41633090,I,1000,0,Total,Total,0,,1,1,MAAAFMWM2B,,2004,DHS,,,,
MWI,225217,Median age at first sexual intercourse [Women]: 25-49,17.3,1,MW,Malawi,2004,MW2004DHS,SX_AAFS_W_M2B,51703090,I,1000,0,Total,Total,0,,1,1,SXAAFSWM2B,,2004,DHS,,,,
MWI,250550,Infant mortality rate,76,0,MW,Malawi,2004,MW2004DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2004,DHS,,,69,83
MWI,250883,Infant mortality rate,93,0,MW,Malawi,2004,MW2004DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2004,DHS,,,87,98
MWI,28440,Under-five mortality rate,133,0,MW,Malawi,2004,MW2004DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2004,DHS,,,124,142
MWI,250553,Under-five mortality rate,158,0,MW,Malawi,2004,MW2004DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2004,DHS,,,150,165
MWI,17692,Pregnancy-related mortality ratio,984,0,MW,Malawi,2004,MW2004DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,2004,DHS,,,822,1145
MWI,391762,Place of delivery: Health facility,69.1,1,MW,Malawi,2004,MW2004DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2004,DHS,6715,6799,,
MWI,12659,Place of delivery: Health facility,69.4,1,MW,Malawi,2004,MW2004DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,2004,DHS,10771,10914,,
MWI,330665,Received all 8 basic vaccinations,64.4,1,MW,Malawi,2004,MW2004DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,2004,DHS,2194,2233,,
MWI,211526,Treatment of diarrhea: Either ORS or RHF,62.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2004,DHS,1821,1844,,
MWI,468307,Treatment of diarrhea: Either ORS or RHF,61.1,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2004,DHS,2177,2212,,
MWI,444955,Children stunted,52.5,1,MW,Malawi,2004,MW2004DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,2004,DHS,8568,8860,,
MWI,444950,Children wasted,6,1,MW,Malawi,2004,MW2004DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,2004,DHS,8568,8860,,
MWI,444957,Children underweight,17.3,1,MW,Malawi,2004,MW2004DHS,CN_NUTS_C_WA2,104236090,I,1000,0,Total,Total,0,,1,1,CNNUTSCWA2,,2004,DHS,8568,8860,,
MWI,89326,Median duration of exclusive breastfeeding,2.5,1,MW,Malawi,2004,MW2004DHS,CN_BFDR_C_MDE,104336020,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDE,,2004,DHS,,,,
MWI,525145,Children under 5 who slept under an insecticide-treated net (ITN),14.8,1,MW,Malawi,2004,MW2004DHS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2004,DHS,10539,10668,,
MWI,32052,Women receiving an HIV test and receiving test results in the last 12 months,6.5,1,MW,Malawi,2004,MW2004DHS,HA_CPHT_W_T1R,135563070,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HACPHTWT1R,,2004,DHS,11698,11698,,
MWI,35183,Men receiving an HIV test and receiving test results in the last 12 months,7.7,1,MW,Malawi,2004,MW2004DHS,HA_CPHT_M_T1R,135564160,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HACPHTMT1R,,2004,DHS,3114,3085,,
MWI,1778,HIV prevalence among women,13.3,1,MW,Malawi,2004,MW2004DHS,HA_HIVP_W_HIV,135963160,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHIVPWHIV,,2004,DHS,2686,2864,11.7,14.9
MWI,23719,HIV prevalence among men,10.2,1,MW,Malawi,2004,MW2004DHS,HA_HIVP_M_HIV,135964190,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHIVPMHIV,,2004,DHS,2465,2272,8.4,12
MWI,395765,HIV prevalence among general population,11.8,1,MW,Malawi,2004,MW2004DHS,HA_HIVP_B_HIV,135965220,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHIVPBHIV,,2004,DHS,5150,5136,10.4,13.2
MWI,36634,Physical or sexual violence committed by husband/partner,27.8,1,MW,Malawi,2004,MW2004DHS,DV_SPVL_W_POS,197433060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPVLWPOS,,2004,DHS,7689,8294,,
MWI,36295,Women with secondary or higher education,15.5,1,MW,Malawi,2004,MW2004DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2004,DHS,11698,11698,,
MWI,32085,Women who are literate,62.4,1,MW,Malawi,2004,MW2004DHS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2004,DHS,11698,11698,,
MWI,452298,Households with electricity,6.9,1,MW,Malawi,2004,MW2004DHS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,2004,DHS,13664,13664,,
MWI,90314,Total fertility rate 15-49,5.7,1,MW,Malawi,2010,MW2010DHS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2010,DHS,,,,
MWI,494462,Married women currently using any method of contraception,46.1,1,MW,Malawi,2010,MW2010DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,2010,DHS,15528,15445,,
MWI,494463,Married women currently using any modern method of contraception,42.2,1,MW,Malawi,2010,MW2010DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,2010,DHS,15528,15445,,
MWI,256277,Unmet need for family planning,26.2,1,MW,Malawi,2010,MW2010DHS,FP_NADM_W_UNT,32933030,I,1000,0,Total,Total,0,,1,1,FPNADMWUNT,,2010,DHS,15528,15445,,
MWI,420310,Demand for family planning satisfied by modern methods,58.4,1,MW,Malawi,2010,MW2010DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,2010,DHS,11228,11193,,
MWI,224889,Median age at first marriage [Women]: 25-49,17.8,1,MW,Malawi,2010,MW2010DHS,MA_AAFM_W_M2B,41633090,I,1000,0,Total,Total,0,,1,1,MAAAFMWM2B,,2010,DHS,,,,
MWI,224901,Median age at first sexual intercourse [Women]: 25-49,17.2,1,MW,Malawi,2010,MW2010DHS,SX_AAFS_W_M2B,51703090,I,1000,0,Total,Total,0,,1,1,SXAAFSWM2B,,2010,DHS,,,,
MWI,23342,Infant mortality rate,66,0,MW,Malawi,2010,MW2010DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2010,DHS,,,61,71
MWI,250575,Infant mortality rate,73,0,MW,Malawi,2010,MW2010DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2010,DHS,,,69,77
MWI,33763,Under-five mortality rate,112,0,MW,Malawi,2010,MW2010DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2010,DHS,,,106,118
MWI,31737,Under-five mortality rate,127,0,MW,Malawi,2010,MW2010DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2010,DHS,,,122,132
MWI,140288,Pregnancy-related mortality ratio,675,0,MW,Malawi,2010,MW2010DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,2010,DHS,,,570,780
MWI,292418,Place of delivery: Health facility,75.3,1,MW,Malawi,2010,MW2010DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2010,DHS,12054,12136,,
MWI,191773,Place of delivery: Health facility,73.2,1,MW,Malawi,2010,MW2010DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,2010,DHS,19697,19967,,
MWI,336348,Received all 8 basic vaccinations,80.9,1,MW,Malawi,2010,MW2010DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,2010,DHS,3774,3808,,
MWI,368862,Treatment of diarrhea: Either ORS or RHF,69.1,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2010,DHS,2646,2583,,
MWI,425832,Treatment of diarrhea: Either ORS or RHF,69,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2010,DHS,3158,3105,,
MWI,331567,Children stunted,47.1,1,MW,Malawi,2010,MW2010DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,2010,DHS,4849,4880,,
MWI,331562,Children wasted,4,1,MW,Malawi,2010,MW2010DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,2010,DHS,4849,4880,,
MWI,331569,Children underweight,12.8,1,MW,Malawi,2010,MW2010DHS,CN_NUTS_C_WA2,104236090,I,1000,0,Total,Total,0,,1,1,CNNUTSCWA2,,2010,DHS,4849,4880,,
MWI,89164,Median duration of exclusive breastfeeding,3.8,1,MW,Malawi,2010,MW2010DHS,CN_BFDR_C_MDE,104336020,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDE,,2010,DHS,,,,
MWI,301847,Children under 5 who slept under an insecticide-treated net (ITN),39.4,1,MW,Malawi,2010,MW2010DHS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2010,DHS,19420,19816,,
MWI,537598,Men receiving an HIV test and receiving test results in the last 12 months,31.3,1,MW,Malawi,2010,MW2010DHS,HA_CPHT_M_T1R,135564160,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HACPHTMT1R,,2010,DHS,6818,6805,,
MWI,27238,HIV prevalence among women,12.9,1,MW,Malawi,2010,MW2010DHS,HA_HIVP_W_HIV,135963160,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHIVPWHIV,,2010,DHS,7091,7398,11.6,14.2
MWI,370451,HIV prevalence among men,8.1,1,MW,Malawi,2010,MW2010DHS,HA_HIVP_M_HIV,135964190,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHIVPMHIV,,2010,DHS,6497,6179,7.1,9.2
MWI,201875,HIV prevalence among general population,10.6,1,MW,Malawi,2010,MW2010DHS,HA_HIVP_B_HIV,135965220,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHIVPBHIV,,2010,DHS,13588,13577,9.6,11.6
MWI,290982,Physical or sexual violence committed by husband/partner,31,1,MW,Malawi,2010,MW2010DHS,DV_SPVL_W_POS,197433060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPVLWPOS,,2010,DHS,5051,5380,,
MWI,339356,Women with secondary or higher education,20,1,MW,Malawi,2010,MW2010DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2010,DHS,23020,23020,,
MWI,412969,Women who are literate,67.6,1,MW,Malawi,2010,MW2010DHS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2010,DHS,23020,23020,,
MWI,392196,Households with electricity,8.7,1,MW,Malawi,2010,MW2010DHS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,2010,DHS,24825,24825,,
MWI,89021,Total fertility rate 15-49,5.3,1,MW,Malawi,2012,MW2012MIS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2012,MIS,,,,
MWI,523007,Children under 5 who slept under an insecticide-treated net (ITN),55.9,1,MW,Malawi,2012,MW2012MIS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2012,MIS,2496,2421,,
MWI,382809,Women with secondary or higher education,20.5,1,MW,Malawi,2012,MW2012MIS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2012,MIS,2906,2906,,
MWI,339725,Women who are literate,67.9,1,MW,Malawi,2012,MW2012MIS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2012,MIS,2906,2906,,
MWI,389729,Households with electricity,7.4,1,MW,Malawi,2012,MW2012MIS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,2012,MIS,3404,3404,,
MWI,88253,Total fertility rate 15-49,5.1,1,MW,Malawi,2014,MW2014MIS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2014,MIS,,,,
MWI,251905,Children under 5 who slept under an insecticide-treated net (ITN),67.1,1,MW,Malawi,2014,MW2014MIS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2014,MIS,2335,2237,,
MWI,177378,Women with secondary or higher education,23,1,MW,Malawi,2014,MW2014MIS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2014,MIS,2897,2897,,
MWI,14244,Women who are literate,72.3,1,MW,Malawi,2014,MW2014MIS,ED_LITR_W_LIT,211233090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDLITRWLIT,,2014,MIS,2897,2897,,
MWI,525396,Households with electricity,11.9,1,MW,Malawi,2014,MW2014MIS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,2014,MIS,3405,3405,,
MWI,153803,Total fertility rate 15-49,4.4,1,MW,Malawi,2015,MW2015DHS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2015-16,DHS,,,,
MWI,153910,Married women currently using any method of contraception,59.2,1,MW,Malawi,2015,MW2015DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,2015-16,DHS,16130,15952,,
MWI,153911,Married women currently using any modern method of contraception,58.1,1,MW,Malawi,2015,MW2015DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,2015-16,DHS,16130,15952,,
