ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
MWI,124658,Demand for family planning satisfied by modern methods,14.9,1,MW,Malawi,1992,MW1992DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,1992,DHS,1729,1802,,
MWI,350280,Current marital status [Women]: Married or living in union,72,1,MW,Malawi,1992,MW1992DHS,MA_MSTA_W_UNI,41503090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MAMSTAWUNI,,1992,DHS,4849,4849,,
MWI,224042,Current marital status [Men]: Married or living in union,73.5,1,MW,Malawi,1992,MW1992DHS,MA_MSTA_M_UNI,41504200,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MAMSTAMUNI,,1992,DHS,1049,1060,,
MWI,224426,Median age at first marriage [Women]: 25-49,17.8,1,MW,Malawi,1992,MW1992DHS,MA_AAFM_W_M2B,41633090,I,1000,0,Total,Total,0,,1,1,MAAAFMWM2B,,1992,DHS,,,,
MWI,225565,"Median age at first marriage [Men]: 25-49(54,59)",23.5,1,MW,Malawi,1992,MW1992DHS,MA_AAFM_M_M2B,41634180,I,1000,0,Total,Total,0,,1,1,MAAAFMMM2B,,1992,DHS,,,,
MWI,31733,Neonatal mortality rate,41,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,1992,DHS,,,34,48
MWI,249950,Neonatal mortality rate,49,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,1992,DHS,,,43,56
MWI,249523,Postneonatal mortality rate,93,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,1992,DHS,,,81,105
MWI,31734,Postneonatal mortality rate,87,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,1992,DHS,,,78,96
MWI,250369,Infant mortality rate,135,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1992,DHS,,,122,148
MWI,249571,Infant mortality rate,136,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1992,DHS,,,126,146
MWI,249946,Child mortality rate,115,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1992,DHS,,,101,129
MWI,250388,Child mortality rate,120,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1992,DHS,,,108,132
MWI,23353,Under-five mortality rate,234,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1992,DHS,,,217,251
MWI,250386,Under-five mortality rate,240,0,MW,Malawi,1992,MW1992DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1992,DHS,,,226,253
MWI,141358,Probability of dying between exact age 15 and 50 (35q15) for women,223,0,MW,Malawi,1992,MW1992DHS,MM_AMPB_W_AMP,76963010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBWAMP,,1992,DHS,,,,
MWI,141345,Probability of dying between exact age 15 and 50 (35q15) for men,223,0,MW,Malawi,1992,MW1992DHS,MM_AMPB_M_AMP,76964020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBMAMP,,1992,DHS,,,,
MWI,168379,Pregnancy-related mortality ratio,615,0,MW,Malawi,1992,MW1992DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,1992,DHS,,,401,828
MWI,447061,Antenatal care from a skilled provider,90.8,1,MW,Malawi,1992,MW1992DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,1992,DHS,2399,2378,,
MWI,543409,Antenatal care from a skilled provider,90.2,1,MW,Malawi,1992,MW1992DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWSKP,,1992,DHS,2854,2835,,
MWI,333772,Antenatal visits for pregnancy: 4+ visits,62.2,1,MW,Malawi,1992,MW1992DHS,RH_ANCN_W_N4P,83403040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCNWN4P,,1992,DHS,2399,,,
MWI,417230,Antenatal visits for pregnancy: 4+ visits,62.3,1,MW,Malawi,1992,MW1992DHS,RH_ANCN_W_N4P,83403040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCNWN4P,,1992,DHS,2854,2835,,
MWI,381745,Place of delivery: Health facility,53.3,1,MW,Malawi,1992,MW1992DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,1992,DHS,2854,2818,,
MWI,464854,Place of delivery: Health facility,55.3,1,MW,Malawi,1992,MW1992DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,1992,DHS,4574,4495,,
MWI,324347,Assistance during delivery from a skilled provider,52.6,1,MW,Malawi,1992,MW1992DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,1992,DHS,2854,2818,,
MWI,484749,Assistance during delivery from a skilled provider,54.7,1,MW,Malawi,1992,MW1992DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACSKP,,1992,DHS,4574,4495,,
MWI,324348,Delivery by cesarean section,3.4,1,MW,Malawi,1992,MW1992DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,1992,DHS,2854,2818,,
MWI,484750,Delivery by cesarean section,3.4,1,MW,Malawi,1992,MW1992DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACCSC,,1992,DHS,4574,4495,,
MWI,292226,BCG vaccination received,97,1,MW,Malawi,1992,MW1992DHS,CH_VACC_C_BCG,93906010,I,1000,0,Total,Total,0,,1,1,CHVACCCBCG,,1992,DHS,774,780,,
MWI,292234,DPT3 vaccination received,88.6,1,MW,Malawi,1992,MW1992DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,1992,DHS,774,780,,
MWI,292233,Polio3 vaccination received,88.2,1,MW,Malawi,1992,MW1992DHS,CH_VACC_C_OP3,93906080,I,1000,0,Total,Total,0,,1,1,CHVACCCOP3,,1992,DHS,774,780,,
MWI,292235,Measles vaccination received,85.9,1,MW,Malawi,1992,MW1992DHS,CH_VACC_C_MSL,93906090,I,1000,0,Total,Total,0,,1,1,CHVACCCMSL,,1992,DHS,774,780,,
MWI,292228,Received all 8 basic vaccinations,81.8,1,MW,Malawi,1992,MW1992DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,1992,DHS,774,780,,
MWI,509990,Children with symptoms of ARI,17.4,1,MW,Malawi,1992,MW1992DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,1992,DHS,2421,2409,,
MWI,295668,Children with symptoms of ARI,14.4,1,MW,Malawi,1992,MW1992DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,1992,DHS,3789,3744,,
MWI,459440,Children with symptoms of ARI taken to a health facility,55.8,1,MW,Malawi,1992,MW1992DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,1992,DHS,421,409,,
MWI,336332,Children with symptoms of ARI taken to a health facility,53.7,1,MW,Malawi,1992,MW1992DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,1992,DHS,545,534,,
MWI,388989,Children with fever in the last two weeks,47.8,1,MW,Malawi,1992,MW1992DHS,CH_FEVR_C_FEV,94006010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVRCFEV,,1992,DHS,2421,2409,,
MWI,415003,Children with fever in the last two weeks,40,1,MW,Malawi,1992,MW1992DHS,CH_FEVR_C_FEV,94006010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVRCFEV,,1992,DHS,3789,3744,,
MWI,470951,Advice or treatment for fever sought from a health facility or provider,52,1,MW,Malawi,1992,MW1992DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,1992,DHS,1158,1157,,
MWI,446558,Advice or treatment for fever sought from a health facility or provider,50.7,1,MW,Malawi,1992,MW1992DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,1992,DHS,1517,1524,,
MWI,419193,Children with diarrhea,28.8,1,MW,Malawi,1992,MW1992DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,1992,DHS,2421,2409,,
MWI,312654,Children with diarrhea,21.7,1,MW,Malawi,1992,MW1992DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,1992,DHS,3789,3744,,
MWI,303858,Treatment of diarrhea: Either ORS or RHF,64.6,1,MW,Malawi,1992,MW1992DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,1992,DHS,697,692,,
MWI,202646,Treatment of diarrhea: Either ORS or RHF,63.2,1,MW,Malawi,1992,MW1992DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,1992,DHS,821,814,,
MWI,422823,Children stunted,55.2,1,MW,Malawi,1992,MW1992DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,1992,DHS,3213,3174,,
MWI,422819,Children wasted,6.4,1,MW,Malawi,1992,MW1992DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,1992,DHS,3213,3174,,
MWI,422825,Children underweight,23.6,1,MW,Malawi,1992,MW1992DHS,CN_NUTS_C_WA2,104236090,I,1000,0,Total,Total,0,,1,1,CNNUTSCWA2,,1992,DHS,3213,3174,,
MWI,430413,Children exclusively breastfed,3.9,1,MW,Malawi,1992,MW1992DHS,CN_BRFS_C_EXB,104306020,I,295001,21001,Age in months (other groupings),0-5,0,,1,1,CNBRFSCEXB,,1992,DHS,501,487,,
MWI,88001,Median duration of any breastfeeding,21.2,1,MW,Malawi,1992,MW1992DHS,CN_BFDR_C_MDA,104336010,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDA,,1992,DHS,,,,
MWI,88002,Median duration of exclusive breastfeeding,0.4,1,MW,Malawi,1992,MW1992DHS,CN_BFDR_C_MDE,104336020,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDE,,1992,DHS,,,,
MWI,88003,Median duration of predominant breastfeeding,1.8,1,MW,Malawi,1992,MW1992DHS,CN_BFDR_C_MDP,104336030,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDP,,1992,DHS,,,,
MWI,12974,Mean Body Mass Index (BMI) for women,21.5,1,MW,Malawi,1992,MW1992DHS,AN_NUTS_W_BMI,114563040,I,1000,0,Total,Total,0,,1,1,ANNUTSWBMI,,1992,DHS,2198,2193,,
MWI,12976,Women who are thin according to BMI (<18.5),9.7,1,MW,Malawi,1992,MW1992DHS,AN_NUTS_W_THN,114563060,I,1000,0,Total,Total,0,,1,1,ANNUTSWTHN,,1992,DHS,2198,2193,,
MWI,12992,Women who are overweight or obese according to BMI (>=25.0),8.9,1,MW,Malawi,1992,MW1992DHS,AN_NUTS_W_OWT,114563090,I,1000,0,Total,Total,0,,1,1,ANNUTSWOWT,,1992,DHS,2198,2193,,
MWI,436217,Women with no education,47.2,1,MW,Malawi,1992,MW1992DHS,ED_EDUC_W_NED,211203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,1992,DHS,4849,4849,,
MWI,436223,Women with secondary or higher education,4.4,1,MW,Malawi,1992,MW1992DHS,ED_EDUC_W_SEH,211203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,1992,DHS,4849,4849,,
MWI,514308,Men with no education,19.3,1,MW,Malawi,1992,MW1992DHS,ED_EDUC_M_NED,211204140,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMNED,,1992,DHS,1049,1060,,
MWI,514311,Men with secondary or higher education,14.3,1,MW,Malawi,1992,MW1992DHS,ED_EDUC_M_SEH,211204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,1992,DHS,1049,1060,,
MWI,373499,Population living in households using an improved water source,67,1,MW,Malawi,1992,MW1992DHS,WS_SRCE_P_IMP,230162010,I,1000,0,Total,Total,0,,1,1,WSSRCEPIMP,,1992,DHS,23743,24315,,
MWI,438793,"Population living in households with improved, non-shared toilet facilities",0.7,1,MW,Malawi,1992,MW1992DHS,WS_TLET_P_IMP,230262260,I,1000,0,Total,Total,0,,1,1,WSTLETPIMP,,1992,DHS,23743,24315,,
MWI,325917,Households with electricity,3.2,1,MW,Malawi,1992,MW1992DHS,HC_ELEC_H_ELC,240301010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,1992,DHS,5323,5323,,
MWI,88345,Total fertility rate 15-49,6.3,1,MW,Malawi,2000,MW2000DHS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,2000,DHS,,,,
MWI,88336,General fertility rate,223,0,MW,Malawi,2000,MW2000DHS,FE_FRTR_W_GFR,11763100,I,1000,0,Total,Total,0,,1,1,FEFRTRWGFR,,2000,DHS,,,,
MWI,88331,Mean number of children ever born,3.13,2,MW,Malawi,2000,MW2000DHS,FE_CEBA_W_MNC,11863150,I,1000,0,Total,Total,0,,1,1,FECEBAWMNC,,2000,DHS,13220,13220,,
MWI,88314,Mean number of living children,2.42,2,MW,Malawi,2000,MW2000DHS,FE_CEBA_W_MNL,11863160,I,1000,0,Total,Total,0,,1,1,FECEBAWMNL,,2000,DHS,13220,13220,,
MWI,89648,Median age at first birth for women age 25-49,19.1,1,MW,Malawi,2000,MW2000DHS,FE_AAFB_W_M2B,12103080,I,1000,0,Total,Total,0,,1,1,FEAAFBWM2B,,2000,DHS,,,,
MWI,509980,Women who want no more children,42.3,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,1000,Total,1,1,PRDESLWWNM,,2000,DHS,,9361,,
MWI,508514,Women who want no more children,5,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189000,Living children: 0,1,0,PRDESLWWNM,,2000,DHS,,663,,
MWI,176594,Women who want no more children,15.8,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189001,Living children: 1,1,0,PRDESLWWNM,,2000,DHS,,1960,,
MWI,177382,Women who want no more children,28.2,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189002,Living children: 2,1,0,PRDESLWWNM,,2000,DHS,,1986,,
MWI,177180,Women who want no more children,43.2,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189003,Living children: 3,1,0,PRDESLWWNM,,2000,DHS,,1392,,
MWI,533467,Women who want no more children,58.9,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189004,Living children: 4,1,0,PRDESLWWNM,,2000,DHS,,1135,,
MWI,511935,Women who want no more children,70.2,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189005,Living children: 5,1,0,PRDESLWWNM,,2000,DHS,,828,,
MWI,177187,Women who want no more children,84,1,MW,Malawi,2000,MW2000DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189006,Living children: 6+,1,0,PRDESLWWNM,,2000,DHS,,1397,,
MWI,176590,Mean ideal number of children for all women,4.2,1,MW,Malawi,2000,MW2000DHS,PR_MIDL_W_MNA,22263010,I,1000,0,Total,Total,0,,1,1,PRMIDLWMNA,,2000,DHS,12765,12787,,
MWI,176569,Total wanted fertility rate,5.2,1,MW,Malawi,2000,MW2000DHS,PR_WTFR_W_WFR,22333010,I,1000,0,Total,Total,0,,1,1,PRWTFRWWFR,,2000,DHS,,,,
MWI,1087,Married women currently using any method of contraception,30.6,1,MW,Malawi,2000,MW2000DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,2000,DHS,9452,9361,,
MWI,1088,Married women currently using any modern method of contraception,26.1,1,MW,Malawi,2000,MW2000DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,2000,DHS,9452,9361,,
MWI,124837,Unmet need for family planning,29.9,1,MW,Malawi,2000,MW2000DHS,FP_NADM_W_UNT,32933030,I,1000,0,Total,Total,0,,1,1,FPNADMWUNT,,2000,DHS,9452,9361,,
MWI,442924,Demand for family planning satisfied,50.6,1,MW,Malawi,2000,MW2000DHS,FP_NADM_W_PDS,32933140,I,1000,0,Total,Total,0,,1,1,FPNADMWPDS,,2000,DHS,5727,5616,,
MWI,442926,Demand for family planning satisfied by modern methods,43.1,1,MW,Malawi,2000,MW2000DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,2000,DHS,5727,5616,,
MWI,288898,Current marital status [Women]: Married or living in union,71.5,1,MW,Malawi,2000,MW2000DHS,MA_MSTA_W_UNI,41503090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MAMSTAWUNI,,2000,DHS,13220,13220,,
MWI,426594,Current marital status [Men]: Married or living in union,59.9,1,MW,Malawi,2000,MW2000DHS,MA_MSTA_M_UNI,41504200,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MAMSTAMUNI,,2000,DHS,2915,2919,,
MWI,224520,Median age at first marriage [Women]: 25-49,17.8,1,MW,Malawi,2000,MW2000DHS,MA_AAFM_W_M2B,41633090,I,1000,0,Total,Total,0,,1,1,MAAAFMWM2B,,2000,DHS,,,,
MWI,224523,"Median age at first marriage [Men]: 25-49(54,59)",22.8,1,MW,Malawi,2000,MW2000DHS,MA_AAFM_M_M2B,41634180,I,1000,0,Total,Total,0,,1,1,MAAAFMMM2B,,2000,DHS,,,,
MWI,224550,Median age at first sexual intercourse [Women]: 25-49,16.8,1,MW,Malawi,2000,MW2000DHS,SX_AAFS_W_M2B,51703090,I,1000,0,Total,Total,0,,1,1,SXAAFSWM2B,,2000,DHS,,,,
MWI,225480,"Median age at first sexual intercourse [Men]: 25-49(54,59)",18.4,1,MW,Malawi,2000,MW2000DHS,SX_AAFS_M_M2B,51704180,I,1000,0,Total,Total,0,,1,1,SXAAFSMM2B,,2000,DHS,,,,
MWI,250776,Neonatal mortality rate,42,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2000,DHS,,,37,47
MWI,23150,Neonatal mortality rate,46,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2000,DHS,,,42,50
MWI,17959,Postneonatal mortality rate,62,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2000,DHS,,,56,67
MWI,250798,Postneonatal mortality rate,67,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2000,DHS,,,62,71
MWI,250464,Infant mortality rate,104,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2000,DHS,,,96,111
MWI,249706,Infant mortality rate,112,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2000,DHS,,,106,119
MWI,27294,Child mortality rate,95,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2000,DHS,,,87,102
MWI,249700,Child mortality rate,102,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2000,DHS,,,96,108
MWI,250777,Under-five mortality rate,189,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2000,DHS,,,179,198
MWI,21512,Under-five mortality rate,203,0,MW,Malawi,2000,MW2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2000,DHS,,,194,211
MWI,141436,Probability of dying between exact age 15 and 50 (35q15) for women,373,0,MW,Malawi,2000,MW2000DHS,MM_AMPB_W_AMP,76963010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBWAMP,,2000,DHS,,,,
MWI,141437,Probability of dying between exact age 15 and 50 (35q15) for men,391,0,MW,Malawi,2000,MW2000DHS,MM_AMPB_M_AMP,76964020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBMAMP,,2000,DHS,,,,
MWI,168380,Pregnancy-related mortality ratio,1123,0,MW,Malawi,2000,MW2000DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,2000,DHS,,,955,1292
