ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
MWI,430053,Children with fever for whom advice or treatment was sought,33,1,MW,Malawi,2004,MW2004DHS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2004,DHS,3630,3702,,
MWI,489803,Children with hemoglobin lower than 8.0 g/dl,11.6,1,MW,Malawi,2004,MW2004DHS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2004,DHS,2173,2284,,
MWI,515853,Households with at least one insecticide-treated mosquito net (ITN),56.8,1,MW,Malawi,2010,MW2010DHS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2010,DHS,24825,24825,,
MWI,298759,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,19.9,1,MW,Malawi,2010,MW2010DHS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2010,DHS,24749,24756,,
MWI,420110,Persons with access to an insecticide-treated mosquito net (ITN),37.6,1,MW,Malawi,2010,MW2010DHS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2010,DHS,113574,115027,,
MWI,326759,Population who slept under an insecticide-treated mosquito net (ITN) last night,29,1,MW,Malawi,2010,MW2010DHS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2010,DHS,113574,115027,,
MWI,301847,Children under 5 who slept under an insecticide-treated net (ITN),39.4,1,MW,Malawi,2010,MW2010DHS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2010,DHS,19420,19816,,
MWI,496999,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,59,1,MW,Malawi,2010,MW2010DHS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2010,DHS,12969,13375,,
MWI,334376,Pregnant women who slept under an insecticide-treated net (ITN),35.2,1,MW,Malawi,2010,MW2010DHS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2010,DHS,2086,2165,,
MWI,287475,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,56.5,1,MW,Malawi,2010,MW2010DHS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2010,DHS,1301,1366,,
MWI,427346,"SP/Fansidar 2+ doses, at least one during ANC visit (IPTp)",53.8,1,MW,Malawi,2010,MW2010DHS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2010,DHS,7724,7755,,
MWI,427347,"SP/Fansidar 3+ doses, at least one during ANC visit (IPTp)",17.8,1,MW,Malawi,2010,MW2010DHS,ML_IPTP_W_3SA,124903050,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SA,,2010,DHS,7724,7755,,
MWI,423754,Children with fever for whom advice or treatment was sought,72,1,MW,Malawi,2010,MW2010DHS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2010,DHS,6214,6285,,
MWI,89263,Children who took any ACT,83.5,1,MW,Malawi,2010,MW2010DHS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2010,DHS,2696,2854,,
MWI,471604,Children with hemoglobin lower than 8.0 g/dl,8.7,1,MW,Malawi,2010,MW2010DHS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2010,DHS,4515,4541,,
MWI,343281,Households with at least one insecticide-treated mosquito net (ITN),55,1,MW,Malawi,2012,MW2012MIS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2012,MIS,3404,3404,,
MWI,251674,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,19,1,MW,Malawi,2012,MW2012MIS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2012,MIS,3402,3402,,
MWI,500394,Persons with access to an insecticide-treated mosquito net (ITN),37.2,1,MW,Malawi,2012,MW2012MIS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2012,MIS,14087,14091,,
MWI,1949,Population who slept under an insecticide-treated mosquito net (ITN) last night,41,1,MW,Malawi,2012,MW2012MIS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2012,MIS,14087,14091,,
MWI,523007,Children under 5 who slept under an insecticide-treated net (ITN),55.9,1,MW,Malawi,2012,MW2012MIS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2012,MIS,2496,2421,,
MWI,373847,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,83.9,1,MW,Malawi,2012,MW2012MIS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2012,MIS,1665,1594,,
MWI,251688,Pregnant women who slept under an insecticide-treated net (ITN),50.7,1,MW,Malawi,2012,MW2012MIS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2012,MIS,250,252,,
MWI,500513,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,78.8,1,MW,Malawi,2012,MW2012MIS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2012,MIS,161,166,,
MWI,251697,"SP/Fansidar 2+ doses, at least one during ANC visit (IPTp)",53.2,1,MW,Malawi,2012,MW2012MIS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2012,MIS,990,921,,
MWI,251699,"SP/Fansidar 3+ doses, at least one during ANC visit (IPTp)",12.7,1,MW,Malawi,2012,MW2012MIS,ML_IPTP_W_3SA,124903050,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SA,,2012,MIS,990,921,,
MWI,251706,Children with fever for whom advice or treatment was sought,49.9,1,MW,Malawi,2012,MW2012MIS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2012,MIS,750,676,,
MWI,378730,Children who took any ACT,91,1,MW,Malawi,2012,MW2012MIS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2012,MIS,244,216,,
MWI,516719,Children with hemoglobin lower than 8.0 g/dl,8.9,1,MW,Malawi,2012,MW2012MIS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2012,MIS,2186,2116,,
MWI,17730,Malaria prevalence according to RDT,43.4,1,MW,Malawi,2012,MW2012MIS,ML_PMAL_C_RDT,125136010,I,1000,0,Total,Total,0,,1,1,MLPMALCRDT,,2012,MIS,2182,2111,37.4,49.3
MWI,251718,Malaria prevalence according to microscopy,27.7,1,MW,Malawi,2012,MW2012MIS,ML_PMAL_C_MSY,125136110,I,1000,0,Total,Total,0,,1,1,MLPMALCMSY,,2012,MIS,2167,2108,23.3,32.2
MWI,429397,Households with at least one insecticide-treated mosquito net (ITN),70.2,1,MW,Malawi,2014,MW2014MIS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2014,MIS,3405,3405,,
MWI,323078,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,30.3,1,MW,Malawi,2014,MW2014MIS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2014,MIS,3404,3403,,
MWI,311031,Persons with access to an insecticide-treated mosquito net (ITN),51.8,1,MW,Malawi,2014,MW2014MIS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2014,MIS,13979,14141,,
MWI,516416,Population who slept under an insecticide-treated mosquito net (ITN) last night,52.5,1,MW,Malawi,2014,MW2014MIS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2014,MIS,13979,14141,,
MWI,251905,Children under 5 who slept under an insecticide-treated net (ITN),67.1,1,MW,Malawi,2014,MW2014MIS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2014,MIS,2335,2237,,
MWI,353529,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,87.1,1,MW,Malawi,2014,MW2014MIS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2014,MIS,1798,1806,,
MWI,2040,Pregnant women who slept under an insecticide-treated net (ITN),62.4,1,MW,Malawi,2014,MW2014MIS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2014,MIS,218,233,,
MWI,251908,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,85.4,1,MW,Malawi,2014,MW2014MIS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2014,MIS,160,188,,
MWI,267753,"SP/Fansidar 2+ doses, at least one during ANC visit (IPTp)",63.3,1,MW,Malawi,2014,MW2014MIS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2014,MIS,946,884,,
MWI,267754,"SP/Fansidar 3+ doses, at least one during ANC visit (IPTp)",11.9,1,MW,Malawi,2014,MW2014MIS,ML_IPTP_W_3SA,124903050,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SA,,2014,MIS,946,884,,
MWI,251925,Children with fever for whom advice or treatment was sought,58.8,1,MW,Malawi,2014,MW2014MIS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2014,MIS,672,594,,
MWI,296143,Children who took any ACT,92.7,1,MW,Malawi,2014,MW2014MIS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2014,MIS,285,232,,
MWI,378415,Children with hemoglobin lower than 8.0 g/dl,6.4,1,MW,Malawi,2014,MW2014MIS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2014,MIS,2041,1939,,
MWI,18678,Malaria prevalence according to RDT,37.1,1,MW,Malawi,2014,MW2014MIS,ML_PMAL_C_RDT,125136010,I,1000,0,Total,Total,0,,1,1,MLPMALCRDT,,2014,MIS,1991,1918,29.5,44.6
MWI,36008,Malaria prevalence according to microscopy,33.2,1,MW,Malawi,2014,MW2014MIS,ML_PMAL_C_MSY,125136110,I,1000,0,Total,Total,0,,1,1,MLPMALCMSY,,2014,MIS,2023,1925,25.5,40.8
MWI,426381,Households with at least one insecticide-treated mosquito net (ITN),56.9,1,MW,Malawi,2015,MW2015DHS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2015-16,DHS,26361,26361,,
MWI,254719,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,23.5,1,MW,Malawi,2015,MW2015DHS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2015-16,DHS,26310,26310,,
MWI,448307,Persons with access to an insecticide-treated mosquito net (ITN),38.8,1,MW,Malawi,2015,MW2015DHS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2015-16,DHS,117177,117833,,
MWI,349722,Population who slept under an insecticide-treated mosquito net (ITN) last night,33.9,1,MW,Malawi,2015,MW2015DHS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2015-16,DHS,117177,117833,,
MWI,254744,Children under 5 who slept under an insecticide-treated net (ITN),42.7,1,MW,Malawi,2015,MW2015DHS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2015-16,DHS,17691,17562,,
MWI,367853,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,69.1,1,MW,Malawi,2015,MW2015DHS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2015-16,DHS,10937,11391,,
MWI,254753,Pregnant women who slept under an insecticide-treated net (ITN),43.9,1,MW,Malawi,2015,MW2015DHS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2015-16,DHS,1885,1837,,
MWI,444230,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,68.3,1,MW,Malawi,2015,MW2015DHS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2015-16,DHS,1210,1226,,
MWI,254747,"SP/Fansidar 2+ doses, at least one during ANC visit (IPTp)",63.4,1,MW,Malawi,2015,MW2015DHS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2015-16,DHS,6693,6683,,
MWI,254749,"SP/Fansidar 3+ doses, at least one during ANC visit (IPTp)",30,1,MW,Malawi,2015,MW2015DHS,ML_IPTP_W_3SA,124903050,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SA,,2015-16,DHS,6693,6683,,
MWI,448327,Children with fever for whom advice or treatment was sought,67,1,MW,Malawi,2015,MW2015DHS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2015-16,DHS,4774,4699,,
MWI,254757,Children who took any ACT,91.8,1,MW,Malawi,2015,MW2015DHS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2015-16,DHS,1793,1792,,
MWI,254766,Children with hemoglobin lower than 8.0 g/dl,6.4,1,MW,Malawi,2015,MW2015DHS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2015-16,DHS,5245,5231,,
MWI,357800,Households with at least one insecticide-treated mosquito net (ITN),82.1,1,MW,Malawi,2017,MW2017MIS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2017,MIS,3729,3729,,
MWI,519934,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,41.7,1,MW,Malawi,2017,MW2017MIS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2017,MIS,3721,3719,,
MWI,418100,Persons with access to an insecticide-treated mosquito net (ITN),63.1,1,MW,Malawi,2017,MW2017MIS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2017,MIS,16359,16330,,
MWI,502945,Population who slept under an insecticide-treated mosquito net (ITN) last night,55.4,1,MW,Malawi,2017,MW2017MIS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2017,MIS,16359,16330,,
MWI,267550,Children under 5 who slept under an insecticide-treated net (ITN),67.5,1,MW,Malawi,2017,MW2017MIS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2017,MIS,2724,2555,,
MWI,398091,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,78.8,1,MW,Malawi,2017,MW2017MIS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2017,MIS,2335,2222,,
MWI,416946,Pregnant women who slept under an insecticide-treated net (ITN),62.5,1,MW,Malawi,2017,MW2017MIS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2017,MIS,284,254,,
MWI,472239,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,73,1,MW,Malawi,2017,MW2017MIS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2017,MIS,243,220,,
MWI,259109,"SP/Fansidar 2+ doses, at least one during ANC visit (IPTp)",75.8,1,MW,Malawi,2017,MW2017MIS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2017,MIS,1032,938,,
MWI,259110,"SP/Fansidar 3+ doses, at least one during ANC visit (IPTp)",40.9,1,MW,Malawi,2017,MW2017MIS,ML_IPTP_W_3SA,124903050,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SA,,2017,MIS,1032,938,,
MWI,418101,Children with fever for whom advice or treatment was sought,54.4,1,MW,Malawi,2017,MW2017MIS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2017,MIS,1043,794,,
MWI,252096,Children who took any ACT,96.4,1,MW,Malawi,2017,MW2017MIS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2017,MIS,307,196,,
MWI,357795,Children with hemoglobin lower than 8.0 g/dl,5.1,1,MW,Malawi,2017,MW2017MIS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2017,MIS,2485,2296,,
MWI,30069,Malaria prevalence according to RDT,36,1,MW,Malawi,2017,MW2017MIS,ML_PMAL_C_RDT,125136010,I,1000,0,Total,Total,0,,1,1,MLPMALCRDT,,2017,MIS,2482,2291,30.9,41
MWI,18441,Malaria prevalence according to microscopy,24.3,1,MW,Malawi,2017,MW2017MIS,ML_PMAL_C_MSY,125136110,I,1000,0,Total,Total,0,,1,1,MLPMALCMSY,,2017,MIS,2485,2296,20.2,28.3
